   9809     AichiSR  BL5S1
 FeO             22.09.01 11:46 - 22.09.01 11:48
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23042 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4442.500  9463.300  8296.400
  16.80047  16.80024    0.0235  44263558   2669507    824961
  16.79983  16.79960    0.0235  44243058   2668607    824891
  16.79919  16.79896    0.0235  44273558   2671687    826566
  16.79856  16.79832    0.0235  44223858   2669747    825808
  16.79792  16.79769    0.0235  44228758   2670507    826948
  16.79728  16.79706    0.0235  44212958   2670597    827795
  16.79664  16.79640    0.0235  44202758   2670927    827560
  16.79600  16.79575    0.0235  44195058   2671417    828171
  16.79536  16.79509    0.0235  44155558   2669637    828445
  16.79472  16.79446    0.0235  44172858   2671607    828936
  16.79408  16.79385    0.0235  44121858   2669217    828139
  16.79344  16.79324    0.0235  44123258   2670197    828974
  16.79281  16.79262    0.0235  44073658   2668567    828942
  16.79217  16.79197    0.0235  44032558   2666257    828248
  16.79153  16.79131    0.0235  44026858   2666757    828897
  16.79089  16.79066    0.0235  43949758   2663407    827681
  16.79025  16.79001    0.0235  43932958   2662787    828286
  16.78961  16.78937    0.0235  43913058   2662607    828712
  16.78897  16.78872    0.0235  43876358   2661137    828095
  16.78833  16.78809    0.0235  43880358   2662167    828515
  16.78769  16.78745    0.0235  43860858   2661957    829209
  16.78706  16.78680    0.0235  43928558   2666907    830694
  16.78642  16.78614    0.0235  43972858   2670817    832725
  16.78578  16.78548    0.0235  43999058   2672987    833331
  16.78514  16.78484    0.0235  44070558   2678197    835056
  16.78450  16.78421    0.0235  44102058   2681277    836426
  16.78386  16.78360    0.0235  44131258   2683347    837611
  16.78322  16.78299    0.0235  44158958   2686107    838916
  16.78258  16.78235    0.0235  44170158   2687777    839636
  16.78194  16.78170    0.0235  44203658   2691157    840751
  16.78131  16.78104    0.0235  44183558   2690877    840936
  16.78067  16.78039    0.0235  44218358   2693827    842432
  16.78003  16.77975    0.0235  44241658   2695957    843152
  16.77939  16.77911    0.0235  44199558   2694577    843229
  16.77875  16.77848    0.0235  44198758   2695017    844610
  16.77811  16.77784    0.0235  44206458   2696457    844605
  16.77747  16.77720    0.0235  44180058   2695777    844152
  16.77683  16.77656    0.0235  44173558   2696257    844566
  16.77619  16.77589    0.0235  44128358   2694577    844719
  16.77556  16.77524    0.0235  44158958   2697157    845489
  16.77492  16.77461    0.0235  44108558   2695417    845789
  16.77428  16.77399    0.0235  44100658   2695127    845833
  16.77364  16.77338    0.0235  44100958   2696487    846668
  16.77300  16.77276    0.0235  44076358   2695237    846368
  16.77236  16.77212    0.0235  44100458   2697867    847624
  16.77172  16.77147    0.0235  44035758   2694697    846974
  16.77108  16.77082    0.0235  44055858   2696507    847782
  16.77044  16.77018    0.0235  44073858   2698627    848426
  16.76981  16.76954    0.0235  44003158   2695357    848317
  16.76917  16.76890    0.0235  44007558   2696417    849114
