   9809     AichiSR  BL5S1
 220623-gamma-F  22.06.23 14:40 - 22.06.23 14:42
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23048 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4431.900  9572.100  8149.900
  16.75064  16.75130    0.0235  16019468   1924198   3779740
  16.75000  16.75064    0.0235  16008568   1924008   3779090
  16.74936  16.74999    0.0235  15985968   1920878   3773750
  16.74872  16.74935    0.0235  15954668   1918278   3768580
  16.74808  16.74871    0.0235  15928568   1915408   3764500
  16.74744  16.74807    0.0235  15904168   1913038   3759750
  16.74681  16.74744    0.0235  15839168   1905548   3746380
  16.74617  16.74680    0.0235  15805168   1902528   3740920
  16.74553  16.74616    0.0235  15779468   1899428   3736330
  16.74489  16.74549    0.0235  15721868   1893438   3724570
  16.74425  16.74484    0.0235  15681868   1889078   3716990
  16.74361  16.74421    0.0235  15646268   1885488   3710430
  16.74297  16.74359    0.0235  15626568   1883498   3706980
  16.74233  16.74299    0.0235  15598768   1880818   3700480
  16.74169  16.74237    0.0235  15573668   1878038   3695520
  16.74106  16.74173    0.0235  15585568   1880128   3701360
  16.74042  16.74108    0.0235  15581768   1879718   3703050
  16.73978  16.74043    0.0235  15583968   1880588   3703920
  16.73914  16.73979    0.0235  15589668   1882008   3707750
  16.73850  16.73915    0.0235  15605568   1884488   3713590
  16.73786  16.73851    0.0235  15634268   1888538   3720850
  16.73722  16.73788    0.0235  15643268   1889768   3726060
  16.73658  16.73724    0.0235  15685868   1895268   3737320
  16.73594  16.73660    0.0235  15743068   1903138   3752730
  16.73531  16.73593    0.0235  15789068   1909098   3765680
  16.73467  16.73527    0.0235  15851668   1917508   3782040
  16.73403  16.73462    0.0235  15892568   1922438   3792320
  16.73339  16.73398    0.0235  15947368   1930158   3806990
  16.73275  16.73337    0.0235  15990368   1936118   3820570
  16.73211  16.73276    0.0235  16008568   1938718   3826560
  16.73147  16.73213    0.0235  16051168   1944298   3840210
  16.73083  16.73147    0.0235  16079068   1948118   3847580
  16.73019  16.73081    0.0235  16095368   1951178   3853080
  16.72956  16.73017    0.0235  16102068   1952098   3855570
  16.72892  16.72951    0.0235  16111268   1954658   3860150
  16.72828  16.72887    0.0235  16135468   1957028   3866850
  16.72764  16.72824    0.0235  16113168   1955308   3863400
  16.72700  16.72760    0.0235  16120068   1956418   3866200
  16.72636  16.72696    0.0235  16136668   1959128   3872880
  16.72572  16.72631    0.0235  16111168   1956908   3868900
  16.72508  16.72565    0.0235  16112768   1957258   3870130
  16.72444  16.72499    0.0235  16112068   1957448   3871730
  16.72381  16.72435    0.0235  16107368   1957978   3871810
  16.72317  16.72373    0.0235  16101168   1957408   3872960
  16.72253  16.72312    0.0235  16088568   1956488   3870440
  16.72189  16.72251    0.0235  16097868   1957978   3875290
  16.72125  16.72187    0.0235  16084468   1956488   3872990
  16.72061  16.72122    0.0235  16083468   1957448   3875560
  16.71997  16.72057    0.0235  16084668   1957518   3876740
  16.71933  16.71992    0.0235  16071268   1956458   3876210
  16.71869  16.71928    0.0235  16069868   1956948   3876890
  16.71806  16.71864    0.0235  16057968   1955878   3875020
  16.71742  16.71800    0.0235  16052168   1955578   3875360
  16.71678  16.71737    0.0235  16041568   1955158   3875130
  16.71614  16.71673    0.0235  16024368   1953248   3870780
  16.71550  16.71608    0.0235  16030068   1954428   3874830
  16.71486  16.71543    0.0235  16002168   1951638   3870780
  16.71422  16.71477    0.0235  15989868   1951368   3870090
  16.71358  16.71414    0.0235  15996368   1952408   3872920
  16.71294  16.71352    0.0235  15992168   1951978   3873600
  16.71231  16.71292    0.0235  15987468   1952858   3875130
  16.71167  16.71230    0.0235  16005868   1954848   3878850
  16.71103  16.71165    0.0235  16040868   1959928   3889890
  16.71039  16.71100    0.0235  16065968   1963178   3898180
  16.70975  16.71035    0.0235  16063968   1963488   3899060
  16.70911  16.70971    0.0235  16103068   1968908   3910520
  16.70847  16.70906    0.0235  16108368   1969908   3913550
  16.70783  16.70841    0.0235  16117668   1972238   3917590
  16.70719  16.70778    0.0235  16129968   1974188   3921990
  16.70656  16.70714    0.0235  16137868   1975558   3926730
