   9809     AichiSR  BL5S1
 Fe3O4_FeK-edge  22.09.07 10:16 - 22.09.07 10:18
                                                                                 
 Ring :   1.2 GeV   300.1 mA -  300.4 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23079 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4278.400  8873.000  8162.700
  16.74361  16.74415    0.0235  16355022  21744827   4529267
  16.74297  16.74354    0.0235  16343822  21729627   4527107
  16.74233  16.74293    0.0235  16313122  21694727   4519217
  16.74169  16.74230    0.0235  16312622  21700627   4521957
  16.74106  16.74165    0.0235  16364422  21780827   4538367
  16.74042  16.74100    0.0235  16389022  21809127   4546637
  16.73978  16.74035    0.0235  16416022  21850327   4556157
  16.73914  16.73971    0.0235  16451522  21904827   4566417
  16.73850  16.73907    0.0235  16494322  21965827   4579737
  16.73786  16.73843    0.0235  16520322  22001327   4588887
  16.73722  16.73780    0.0235  16543722  22044127   4598997
  16.73658  16.73716    0.0235  16596422  22122427   4615297
  16.73594  16.73651    0.0235  16641722  22182227   4629807
  16.73531  16.73584    0.0235  16654622  22208927   4636757
  16.73467  16.73518    0.0235  16709522  22284327   4652287
  16.73403  16.73455    0.0235  16749022  22341427   4664047
  16.73339  16.73393    0.0235  16769522  22375427   4673577
  16.73275  16.73332    0.0235  16802922  22426427   4685677
  16.73211  16.73269    0.0235  16838822  22478827   4696487
  16.73147  16.73205    0.0235  16845822  22493227   4701397
  16.73083  16.73139    0.0235  16842222  22500527   4703217
  16.73019  16.73073    0.0235  16862422  22530627   4708467
  16.72956  16.73009    0.0235  16879522  22556827   4715907
  16.72892  16.72944    0.0235  16850622  22527527   4709647
  16.72828  16.72880    0.0235  16851922  22536127   4713847
  16.72764  16.72817    0.0235  16859322  22547627   4716057
  16.72700  16.72753    0.0235  16858722  22551927   4717367
  16.72636  16.72688    0.0235  16849722  22542827   4717967
  16.72572  16.72622    0.0235  16838222  22538627   4716567
  16.72508  16.72557    0.0235  16842122  22545527   4719687
  16.72444  16.72492    0.0235  16815622  22525127   4714497
  16.72381  16.72429    0.0235  16814722  22523427   4716297
  16.72317  16.72368    0.0235  16824122  22540227   4721637
  16.72253  16.72307    0.0235  16793522  22503127   4713467
  16.72189  16.72244    0.0235  16786122  22507027   4713537
  16.72125  16.72179    0.0235  16769922  22486527   4710187
  16.72061  16.72113    0.0235  16753222  22474927   4709527
  16.71997  16.72049    0.0235  16742822  22461927   4707957
  16.71933  16.71984    0.0235  16732822  22456227   4706977
  16.71869  16.71920    0.0235  16734422  22463827   4710597
  16.71806  16.71857    0.0235  16717222  22445427   4707047
  16.71742  16.71793    0.0235  16728522  22468127   4711737
  16.71678  16.71730    0.0235  16765822  22522827   4724247
  16.71614  16.71665    0.0235  16778922  22546027   4731267
  16.71550  16.71600    0.0235  16793822  22573027   4735437
  16.71486  16.71534    0.0235  16806622  22592227   4741977
  16.71422  16.71470    0.0235  16835222  22634227   4750567
  16.71358  16.71408    0.0235  16842222  22645027   4754137
  16.71294  16.71347    0.0235  16847822  22661827   4757487
  16.71231  16.71286    0.0235  16868722  22695827   4766277
